dataset,linkage,metric,noise,family,seed,base,jaccard_median,runs
Gapminder,single,euclidean,0.02,continent,Asia,gen_base_1,0.8162663295406658,5
Gapminder,single,euclidean,0.02,continent,Asia,gen_base_2,1.0,5
Gapminder,single,euclidean,0.02,continent,Europe,base,0.86,5
Gapminder,single,euclidean,0.02,continent,Europe,clusters,0.9841545352743561,5
Gapminder,single,euclidean,0.02,continent,Europe,gen_base_1,0.856244131455399,5
Gapminder,single,euclidean,0.02,continent,Europe,gen_base_2,0.9924242424242424,5
Gapminder,single,euclidean,0.02,continent,Oceania,base,0.4444444444444444,5
Gapminder,single,euclidean,0.02,continent,Oceania,clusters,0.8947368421052632,5
Gapminder,single,euclidean,0.02,continent,Oceania,gen_base_1,0.7267080745341614,5
Gapminder,single,euclidean,0.02,continent,Oceania,gen_base_2,0.9895833333333334,5
Gapminder,single,euclidean,0.02,development,High,base,1.0,5
Gapminder,single,euclidean,0.02,development,High,clusters,0.9841545352743561,5
Gapminder,single,euclidean,0.02,development,High,gen_base_1,0.8809523809523809,5
Gapminder,single,euclidean,0.02,development,High,gen_base_2,0.991869918699187,5
Gapminder,single,euclidean,0.02,development,Low,base,0.9767441860465116,5
Gapminder,single,euclidean,0.02,development,Low,clusters,0.9285714285714286,5
Gapminder,single,euclidean,0.02,development,Low,gen_base_1,0.88,5
Gapminder,single,euclidean,0.02,development,Low,gen_base_2,0.9912280701754386,5
Gapminder,single,euclidean,0.02,development,MedHigh,base,0.926829268292683,5
Gapminder,single,euclidean,0.02,development,MedHigh,clusters,0.5163934426229508,5
Gapminder,single,euclidean,0.02,development,MedHigh,gen_base_1,0.8819927176431646,5
Gapminder,single,euclidean,0.02,development,MedHigh,gen_base_2,0.9852941176470589,5
Gapminder,single,euclidean,0.02,development,MedLow,base,0.9101010101010101,5
Gapminder,single,euclidean,0.02,development,MedLow,clusters,0.9629629629629629,5
Gapminder,single,euclidean,0.02,development,MedLow,gen_base_1,0.8528138528138528,5
Gapminder,single,euclidean,0.02,development,MedLow,gen_base_2,0.9927007299270073,5
Gapminder,single,euclidean,0.02,income,High,base,1.0,5
Gapminder,single,euclidean,0.02,income,High,clusters,0.425531914893617,5
Gapminder,single,euclidean,0.02,income,High,gen_base_1,0.9486842105263158,5
Gapminder,single,euclidean,0.02,income,High,gen_base_2,0.991869918699187,5
Gapminder,single,euclidean,0.02,income,Low,base,0.9347517730496454,5
Gapminder,single,euclidean,0.02,income,Low,clusters,0.9444444444444444,5
Gapminder,single,euclidean,0.02,income,Low,gen_base_1,0.9259259259259259,5
Gapminder,single,euclidean,0.02,income,Low,gen_base_2,0.9917355371900827,5
Gapminder,single,euclidean,0.02,income,MedHigh,base,0.9736842105263158,5
Gapminder,single,euclidean,0.02,income,MedHigh,clusters,0.8688524590163934,5
Gapminder,single,euclidean,0.02,income,MedHigh,gen_base_1,0.931712962962963,5
Gapminder,single,euclidean,0.02,income,MedHigh,gen_base_2,1.0,5
Gapminder,single,euclidean,0.02,income,MedLow,base,0.783065953654189,5
Gapminder,single,euclidean,0.02,income,MedLow,clusters,0.9629629629629629,5
Gapminder,single,euclidean,0.02,income,MedLow,gen_base_1,0.92,5
Gapminder,single,euclidean,0.02,income,MedLow,gen_base_2,0.9927007299270073,5
Gapminder,ward,euclidean,0.0,continent,Africa,base,1.0,5
Gapminder,ward,euclidean,0.0,continent,Africa,clusters,0.9433962264150944,5
Gapminder,ward,euclidean,0.0,continent,Africa,gen_base_1,1.0,5
Gapminder,ward,euclidean,0.0,continent,Africa,gen_base_2,1.0,5
Gapminder,ward,euclidean,0.0,continent,Americas,base,1.0,5
Gapminder,ward,euclidean,0.0,continent,Americas,clusters,1.0,5
Gapminder,ward,euclidean,0.0,continent,Americas,gen_base_1,1.0,5
Gapminder,ward,euclidean,0.0,continent,Americas,gen_base_2,1.0,5
Gapminder,ward,euclidean,0.0,continent,Asia,base,1.0,5
Gapminder,ward,euclidean,0.0,continent,Asia,clusters,1.0,5
Gapminder,ward,euclidean,0.0,continent,Asia,gen_base_1,1.0,5
Gapminder,ward,euclidean,0.0,continent,Asia,gen_base_2,1.0,5
Gapminder,ward,euclidean,0.0,continent,Europe,base,1.0,5
Gapminder,ward,euclidean,0.0,continent,Europe,clusters,1.0,5
Gapminder,ward,euclidean,0.0,continent,Europe,gen_base_1,1.0,5
Gapminder,ward,euclidean,0.0,continent,Europe,gen_base_2,1.0,5
Gapminder,ward,euclidean,0.0,continent,Oceania,base,1.0,5
Gapminder,ward,euclidean,0.0,continent,Oceania,clusters,0.85,5
Gapminder,ward,euclidean,0.0,continent,Oceania,gen_base_1,1.0,5
Gapminder,ward,euclidean,0.0,continent,Oceania,gen_base_2,1.0,5
Gapminder,ward,euclidean,0.0,development,High,base,1.0,5
Gapminder,ward,euclidean,0.0,development,High,clusters,0.425531914893617,5
Gapminder,ward,euclidean,0.0,development,High,gen_base_1,1.0,5
Gapminder,ward,euclidean,0.0,development,High,gen_base_2,1.0,5
Gapminder,ward,euclidean,0.0,development,Low,base,1.0,5
Gapminder,ward,euclidean,0.0,development,Low,clusters,0.9583333333333334,5
Gapminder,ward,euclidean,0.0,development,Low,gen_base_1,1.0,5
Gapminder,ward,euclidean,0.0,development,Low,gen_base_2,1.0,5
Gapminder,ward,euclidean,0.0,development,MedHigh,base,1.0,5
Gapminder,ward,euclidean,0.0,development,MedHigh,clusters,0.5081967213114754,5
Gapminder,ward,euclidean,0.0,development,MedHigh,gen_base_1,1.0,5
Gapminder,ward,euclidean,0.0,development,MedHigh,gen_base_2,1.0,5
Gapminder,ward,euclidean,0.0,development,MedLow,base,1.0,5
Gapminder,ward,euclidean,0.0,development,MedLow,clusters,0.9444444444444444,5
Gapminder,ward,euclidean,0.0,development,MedLow,gen_base_1,1.0,5
Gapminder,ward,euclidean,0.0,development,MedLow,gen_base_2,1.0,5
Gapminder,ward,euclidean,0.0,income,High,base,1.0,5
Gapminder,ward,euclidean,0.0,income,High,clusters,0.425531914893617,5
Gapminder,ward,euclidean,0.0,income,High,gen_base_1,1.0,5
Gapminder,ward,euclidean,0.0,income,High,gen_base_2,1.0,5
Gapminder,ward,euclidean,0.0,income,Low,base,1.0,5
Gapminder,ward,euclidean,0.0,income,Low,clusters,0.9433962264150944,5
Gapminder,ward,euclidean,0.0,income,Low,gen_base_1,1.0,5
Gapminder,ward,euclidean,0.0,income,Low,gen_base_2,1.0,5
Gapminder,ward,euclidean,0.0,income,MedHigh,base,1.0,5
Gapminder,ward,euclidean,0.0,income,MedHigh,clusters,0.8688524590163934,5
Gapminder,ward,euclidean,0.0,income,MedHigh,gen_base_1,1.0,5
Gapminder,ward,euclidean,0.0,income,MedHigh,gen_base_2,1.0,5
Gapminder,ward,euclidean,0.0,income,MedLow,base,1.0,5
Gapminder,ward,euclidean,0.0,income,MedLow,clusters,0.9444444444444444,5
Gapminder,ward,euclidean,0.0,income,MedLow,gen_base_1,1.0,5
Gapminder,ward,euclidean,0.0,income,MedLow,gen_base_2,1.0,5
Gapminder,ward,euclidean,0.02,continent,Africa,base,0.8471275559883155,5
Gapminder,ward,euclidean,0.02,continent,Africa,clusters,0.9444444444444444,5
Gapminder,ward,euclidean,0.02,continent,Africa,gen_base_1,0.9748989898989899,5
Gapminder,ward,euclidean,0.02,continent,Africa,gen_base_2,1.0,5
Gapminder,ward,euclidean,0.02,continent,Americas,base,0.7666666666666666,5
Gapminder,ward,euclidean,0.02,continent,Americas,clusters,1.0,5
Gapminder,ward,euclidean,0.02,continent,Americas,gen_base_1,0.9418682795698925,5
Gapminder,ward,euclidean,0.02,continent,Americas,gen_base_2,1.0,5
Gapminder,ward,euclidean,0.02,continent,Asia,base,0.7931887366818874,5
Gapminder,ward,euclidean,0.02,continent,Asia,clusters,1.0,5
Gapminder,ward,euclidean,0.02,continent,Asia,gen_base_1,0.881173150574481,5
Gapminder,ward,euclidean,0.02,continent,Asia,gen_base_2,1.0,5
Gapminder,ward,euclidean,0.02,continent,Europe,base,0.8532560214094558,5
Gapminder,ward,euclidean,0.02,continent,Europe,clusters,0.9841545352743561,5
Gapminder,ward,euclidean,0.02,continent,Europe,gen_base_1,0.9325504366154773,5
Gapminder,ward,euclidean,0.02,continent,Europe,gen_base_2,0.9924812030075187,5
Gapminder,ward,euclidean,0.02,continent,Oceania,base,0.5277777777777778,5
Gapminder,ward,euclidean,0.02,continent,Oceania,clusters,0.8947368421052632,5
Gapminder,ward,euclidean,0.02,continent,Oceania,gen_base_1,0.6875,5
Gapminder,ward,euclidean,0.02,continent,Oceania,gen_base_2,0.9844275637547477,5
Gapminder,ward,euclidean,0.02,development,High,base,0.95,5
Gapminder,ward,euclidean,0.02,development,High,clusters,0.9841545352743561,5
Gapminder,ward,euclidean,0.02,development,High,gen_base_1,0.8403361344537814,5
Gapminder,ward,euclidean,0.02,development,High,gen_base_2,0.991869918699187,5
Gapminder,ward,euclidean,0.02,development,Low,base,0.9761904761904762,5
Gapminder,ward,euclidean,0.02,development,Low,clusters,0.9285714285714286,5
Gapminder,ward,euclidean,0.02,development,Low,gen_base_1,0.9591836734693877,5
Gapminder,ward,euclidean,0.02,development,Low,gen_base_2,0.9910714285714286,5
Gapminder,ward,euclidean,0.02,development,MedHigh,base,0.9333333333333333,5
Gapminder,ward,euclidean,0.02,development,MedHigh,clusters,0.5163934426229508,5
Gapminder,ward,euclidean,0.02,development,MedHigh,gen_base_1,0.9807692307692307,5
Gapminder,ward,euclidean,0.02,development,MedHigh,gen_base_2,0.9925925925925926,5
Gapminder,ward,euclidean,0.02,development,MedLow,base,0.8912529550827423,5
Gapminder,ward,euclidean,0.02,development,MedLow,clusters,0.9629629629629629,5
Gapminder,ward,euclidean,0.02,development,MedLow,gen_base_1,0.8874393904410067,5
Gapminder,ward,euclidean,0.02,development,MedLow,gen_base_2,0.9850737956001114,5
Gapminder,ward,euclidean,0.02,income,High,base,1.0,5
Gapminder,ward,euclidean,0.02,income,High,clusters,0.425531914893617,5
Gapminder,ward,euclidean,0.02,income,High,gen_base_1,1.0,5
Gapminder,ward,euclidean,0.02,income,High,gen_base_2,0.991869918699187,5
Gapminder,ward,euclidean,0.02,income,Low,base,0.9074468085106383,5
Gapminder,ward,euclidean,0.02,income,Low,clusters,0.9444444444444444,5
Gapminder,ward,euclidean,0.02,income,Low,gen_base_1,0.9359838274932615,5
Gapminder,ward,euclidean,0.02,income,Low,gen_base_2,0.9833333333333333,5
Gapminder,ward,euclidean,0.02,income,MedHigh,base,0.9302325581395349,5
Gapminder,ward,euclidean,0.02,income,MedHigh,clusters,0.8688524590163934,5
Gapminder,ward,euclidean,0.02,income,MedHigh,gen_base_1,0.9351851851851851,5
Gapminder,ward,euclidean,0.02,income,MedHigh,gen_base_2,1.0,5
Gapminder,ward,euclidean,0.02,income,MedLow,base,0.8072390572390573,5
Gapminder,ward,euclidean,0.02,income,MedLow,clusters,0.9629629629629629,5
Gapminder,ward,euclidean,0.02,income,MedLow,gen_base_1,0.8685344827586207,5
Gapminder,ward,euclidean,0.02,income,MedLow,gen_base_2,1.0,5
