dataset,linkage,metric,noise,family,seed,base,jaccard_median,runs
PISA,single,cityblock,0.02,density,HighDensity,gen_base_1,0.8081831831831832,5
PISA,single,cityblock,0.02,density,HighDensity,gen_base_2,0.8256048387096775,5
PISA,single,cityblock,0.02,density,LowDensity,base,0.7739583333333333,5
PISA,single,cityblock,0.02,density,LowDensity,clusters,0.9135802469135802,5
PISA,single,cityblock,0.02,density,LowDensity,gen_base_1,0.91625,5
PISA,single,cityblock,0.02,density,LowDensity,gen_base_2,0.9226190476190477,5
PISA,single,cityblock,0.02,density,MediumDensity,base,0.9128301886792454,5
PISA,single,cityblock,0.02,density,MediumDensity,clusters,1.0,5
PISA,single,cityblock,0.02,density,MediumDensity,gen_base_1,1.0,5
PISA,single,cityblock,0.02,density,MediumDensity,gen_base_2,0.9753086419753086,5
PISA,single,cityblock,0.02,economy,HighEconomy,base,0.9821428571428571,5
PISA,single,cityblock,0.02,economy,HighEconomy,clusters,1.0,5
PISA,single,cityblock,0.02,economy,HighEconomy,gen_base_1,0.9778314310798946,5
PISA,single,cityblock,0.02,economy,HighEconomy,gen_base_2,0.9764384920634921,5
PISA,single,cityblock,0.02,economy,MediumHighEconomy,base,0.9398954703832753,5
PISA,single,cityblock,0.02,economy,MediumHighEconomy,clusters,1.0,5
PISA,single,cityblock,0.02,economy,MediumHighEconomy,gen_base_1,0.9538461538461539,5
PISA,single,cityblock,0.02,economy,MediumHighEconomy,gen_base_2,0.9365079365079365,5
PISA,single,cityblock,0.02,economy,MediumLowEconomy,base,0.8694444444444445,5
PISA,single,cityblock,0.02,economy,MediumLowEconomy,clusters,0.6486486486486487,5
PISA,single,cityblock,0.02,economy,MediumLowEconomy,gen_base_1,0.8448340874811463,5
PISA,single,cityblock,0.02,economy,MediumLowEconomy,gen_base_2,0.8029827315541602,5
PISA,single,cityblock,0.02,government,Authoritarianism,base,0.8552769070010449,5
PISA,single,cityblock,0.02,government,Authoritarianism,clusters,1.0,5
PISA,single,cityblock,0.02,government,Authoritarianism,gen_base_1,0.8489323034984098,5
PISA,single,cityblock,0.02,government,Authoritarianism,gen_base_2,0.8560540696002301,5
PISA,single,cityblock,0.02,government,FullDemocracy,base,0.8809523809523809,5
PISA,single,cityblock,0.02,government,FullDemocracy,clusters,0.9624604251469924,5
PISA,single,cityblock,0.02,government,FullDemocracy,gen_base_1,0.9827586206896551,5
PISA,single,cityblock,0.02,government,FullDemocracy,gen_base_2,0.9827586206896551,5
PISA,single,cityblock,0.02,government,HybridRegime,base,0.7341666666666666,5
PISA,single,cityblock,0.02,government,HybridRegime,clusters,1.0,5
PISA,single,cityblock,0.02,government,HybridRegime,gen_base_1,0.9193548387096774,5
PISA,single,cityblock,0.02,government,HybridRegime,gen_base_2,0.9310344827586207,5
PISA,single,cityblock,0.02,government,PoorDemocracy,base,0.8525362318840579,5
PISA,single,cityblock,0.02,government,PoorDemocracy,clusters,1.0,5
PISA,single,cityblock,0.02,government,PoorDemocracy,gen_base_1,1.0,5
PISA,single,cityblock,0.02,government,PoorDemocracy,gen_base_2,1.0,5
PISA,single,euclidean,0.0,continent,Africa,base,1.0,5
PISA,single,euclidean,0.0,continent,Africa,clusters,0.8888888888888888,5
PISA,single,euclidean,0.0,continent,Africa,gen_base_1,1.0,5
PISA,single,euclidean,0.0,continent,Africa,gen_base_2,1.0,5
PISA,single,euclidean,0.0,continent,Asia,base,1.0,5
PISA,single,euclidean,0.0,continent,Asia,clusters,1.0,5
PISA,single,euclidean,0.0,continent,Asia,gen_base_1,1.0,5
PISA,single,euclidean,0.0,continent,Asia,gen_base_2,1.0,5
PISA,single,euclidean,0.0,continent,Europe,base,1.0,5
PISA,single,euclidean,0.0,continent,Europe,clusters,1.0,5
PISA,single,euclidean,0.0,continent,Europe,gen_base_1,1.0,5
PISA,single,euclidean,0.0,continent,Europe,gen_base_2,1.0,5
PISA,single,euclidean,0.0,continent,NorthAmerica,base,1.0,5
PISA,single,euclidean,0.0,continent,NorthAmerica,clusters,0.7407407407407407,5
PISA,single,euclidean,0.0,continent,NorthAmerica,gen_base_1,1.0,5
PISA,single,euclidean,0.0,continent,NorthAmerica,gen_base_2,1.0,5
PISA,single,euclidean,0.0,continent,Oceania,base,1.0,5
PISA,single,euclidean,0.0,continent,Oceania,clusters,1.0,5
PISA,single,euclidean,0.0,continent,Oceania,gen_base_1,1.0,5
PISA,single,euclidean,0.0,continent,Oceania,gen_base_2,1.0,5
PISA,single,euclidean,0.0,continent,SouthAmerica,base,1.0,5
PISA,single,euclidean,0.0,continent,SouthAmerica,clusters,0.8958333333333334,5
PISA,single,euclidean,0.0,continent,SouthAmerica,gen_base_1,1.0,5
PISA,single,euclidean,0.0,continent,SouthAmerica,gen_base_2,1.0,5
PISA,single,euclidean,0.0,density,ExtremeDensity,base,1.0,5
PISA,single,euclidean,0.0,density,ExtremeDensity,clusters,0.8085106382978723,5
PISA,single,euclidean,0.0,density,ExtremeDensity,gen_base_1,1.0,5
PISA,single,euclidean,0.0,density,ExtremeDensity,gen_base_2,1.0,5
PISA,single,euclidean,0.0,density,HighDensity,base,1.0,5
PISA,single,euclidean,0.0,density,HighDensity,clusters,0.6461538461538462,5
PISA,single,euclidean,0.0,density,HighDensity,gen_base_1,1.0,5
PISA,single,euclidean,0.0,density,HighDensity,gen_base_2,1.0,5
PISA,single,euclidean,0.0,density,LowDensity,base,1.0,5
PISA,single,euclidean,0.0,density,LowDensity,clusters,0.9135802469135802,5
PISA,single,euclidean,0.0,density,LowDensity,gen_base_1,1.0,5
PISA,single,euclidean,0.0,density,LowDensity,gen_base_2,1.0,5
PISA,single,euclidean,0.0,density,MediumDensity,base,1.0,5
PISA,single,euclidean,0.0,density,MediumDensity,clusters,1.0,5
PISA,single,euclidean,0.0,density,MediumDensity,gen_base_1,1.0,5
PISA,single,euclidean,0.0,density,MediumDensity,gen_base_2,1.0,5
PISA,single,euclidean,0.0,economy,HighEconomy,base,1.0,5
PISA,single,euclidean,0.0,economy,HighEconomy,clusters,1.0,5
PISA,single,euclidean,0.0,economy,HighEconomy,gen_base_1,1.0,5
PISA,single,euclidean,0.0,economy,HighEconomy,gen_base_2,1.0,5
PISA,single,euclidean,0.0,economy,MediumHighEconomy,base,1.0,5
PISA,single,euclidean,0.0,economy,MediumHighEconomy,clusters,1.0,5
PISA,single,euclidean,0.0,economy,MediumHighEconomy,gen_base_1,1.0,5
PISA,single,euclidean,0.0,economy,MediumHighEconomy,gen_base_2,1.0,5
PISA,single,euclidean,0.0,economy,MediumLowEconomy,base,1.0,5
PISA,single,euclidean,0.0,economy,MediumLowEconomy,clusters,0.6486486486486487,5
PISA,single,euclidean,0.0,economy,MediumLowEconomy,gen_base_1,1.0,5
PISA,single,euclidean,0.0,economy,MediumLowEconomy,gen_base_2,1.0,5
PISA,single,euclidean,0.0,government,Authoritarianism,base,1.0,5
PISA,single,euclidean,0.0,government,Authoritarianism,clusters,1.0,5
PISA,single,euclidean,0.0,government,Authoritarianism,gen_base_1,1.0,5
PISA,single,euclidean,0.0,government,Authoritarianism,gen_base_2,1.0,5
PISA,single,euclidean,0.0,government,FullDemocracy,base,1.0,5
PISA,single,euclidean,0.0,government,FullDemocracy,clusters,0.9692307692307692,5
PISA,single,euclidean,0.0,government,FullDemocracy,gen_base_1,1.0,5
PISA,single,euclidean,0.0,government,FullDemocracy,gen_base_2,1.0,5
PISA,single,euclidean,0.0,government,HybridRegime,base,1.0,5
PISA,single,euclidean,0.0,government,HybridRegime,clusters,1.0,5
PISA,single,euclidean,0.0,government,HybridRegime,gen_base_1,1.0,5
PISA,single,euclidean,0.0,government,HybridRegime,gen_base_2,1.0,5
PISA,single,euclidean,0.0,government,PoorDemocracy,base,1.0,5
PISA,single,euclidean,0.0,government,PoorDemocracy,clusters,1.0,5
PISA,single,euclidean,0.0,government,PoorDemocracy,gen_base_1,1.0,5
PISA,single,euclidean,0.0,government,PoorDemocracy,gen_base_2,1.0,5
PISA,single,euclidean,0.02,continent,Africa,base,0.5833333333333333,5
PISA,single,euclidean,0.02,continent,Africa,clusters,0.857843137254902,5
PISA,single,euclidean,0.02,continent,Africa,gen_base_1,0.3953488372093023,5
PISA,single,euclidean,0.02,continent,Africa,gen_base_2,0.9,5
PISA,single,euclidean,0.02,continent,Asia,base,0.9722222222222222,5
PISA,single,euclidean,0.02,continent,Asia,clusters,1.0,5
PISA,single,euclidean,0.02,continent,Asia,gen_base_1,0.8641975308641975,5
PISA,single,euclidean,0.02,continent,Asia,gen_base_2,0.8991525423728814,5
PISA,single,euclidean,0.02,continent,Europe,base,0.900974025974026,5
PISA,single,euclidean,0.02,continent,Europe,clusters,1.0,5
PISA,single,euclidean,0.02,continent,Europe,gen_base_1,0.9875,5
PISA,single,euclidean,0.02,continent,Europe,gen_base_2,0.9620253164556962,5
PISA,single,euclidean,0.02,continent,NorthAmerica,base,0.9285714285714286,5
PISA,single,euclidean,0.02,continent,NorthAmerica,clusters,0.7407407407407407,5
PISA,single,euclidean,0.02,continent,NorthAmerica,gen_base_1,0.7698412698412698,5
PISA,single,euclidean,0.02,continent,NorthAmerica,gen_base_2,0.7669683257918551,5
PISA,single,euclidean,0.02,continent,Oceania,base,1.0,5
PISA,single,euclidean,0.02,continent,Oceania,clusters,1.0,5
PISA,single,euclidean,0.02,continent,Oceania,gen_base_1,1.0,5
PISA,single,euclidean,0.02,continent,Oceania,gen_base_2,1.0,5
PISA,single,euclidean,0.02,continent,SouthAmerica,base,0.9041666666666667,5
PISA,single,euclidean,0.02,continent,SouthAmerica,clusters,0.8958333333333334,5
PISA,single,euclidean,0.02,continent,SouthAmerica,gen_base_1,0.475,5
PISA,single,euclidean,0.02,continent,SouthAmerica,gen_base_2,0.8947044334975369,5
PISA,single,euclidean,0.02,density,ExtremeDensity,base,1.0,5
PISA,single,euclidean,0.02,density,ExtremeDensity,clusters,0.8085106382978723,5
PISA,single,euclidean,0.02,density,ExtremeDensity,gen_base_1,0.32857142857142857,5
PISA,single,euclidean,0.02,density,ExtremeDensity,gen_base_2,0.7434640522875817,5
PISA,single,euclidean,0.02,density,HighDensity,base,0.5357142857142857,5
PISA,single,euclidean,0.02,density,HighDensity,clusters,0.65625,5
PISA,single,euclidean,0.02,density,HighDensity,gen_base_1,0.5308641975308642,5
PISA,single,euclidean,0.02,density,HighDensity,gen_base_2,0.8458254269449715,5
PISA,single,euclidean,0.02,density,LowDensity,base,0.7777777777777778,5
PISA,single,euclidean,0.02,density,LowDensity,clusters,0.9135802469135802,5
PISA,single,euclidean,0.02,density,LowDensity,gen_base_1,0.9629629629629629,5
PISA,single,euclidean,0.02,density,LowDensity,gen_base_2,0.9497721623860812,5
PISA,single,euclidean,0.02,density,MediumDensity,base,0.8427197802197802,5
PISA,single,euclidean,0.02,density,MediumDensity,clusters,1.0,5
PISA,single,euclidean,0.02,density,MediumDensity,gen_base_1,0.9876543209876543,5
PISA,single,euclidean,0.02,density,MediumDensity,gen_base_2,0.9875,5
PISA,single,euclidean,0.02,economy,HighEconomy,base,1.0,5
PISA,single,euclidean,0.02,economy,HighEconomy,clusters,1.0,5
PISA,single,euclidean,0.02,economy,HighEconomy,gen_base_1,0.9012345679012346,5
PISA,single,euclidean,0.02,economy,HighEconomy,gen_base_2,0.963768115942029,5
PISA,single,euclidean,0.02,economy,MediumHighEconomy,base,0.963109756097561,5
PISA,single,euclidean,0.02,economy,MediumHighEconomy,clusters,1.0,5
PISA,single,euclidean,0.02,economy,MediumHighEconomy,gen_base_1,0.8518518518518519,5
PISA,single,euclidean,0.02,economy,MediumHighEconomy,gen_base_2,0.9760624679979519,5
PISA,single,euclidean,0.02,economy,MediumLowEconomy,base,0.9411764705882353,5
PISA,single,euclidean,0.02,economy,MediumLowEconomy,clusters,0.6486486486486487,5
PISA,single,euclidean,0.02,economy,MediumLowEconomy,gen_base_1,0.7207792207792207,5
PISA,single,euclidean,0.02,economy,MediumLowEconomy,gen_base_2,0.8831818181818182,5
PISA,single,euclidean,0.02,government,Authoritarianism,base,0.912962962962963,5
PISA,single,euclidean,0.02,government,Authoritarianism,clusters,1.0,5
PISA,single,euclidean,0.02,government,Authoritarianism,gen_base_1,0.8203957382039574,5
PISA,single,euclidean,0.02,government,Authoritarianism,gen_base_2,0.9177424693809997,5
PISA,single,euclidean,0.02,government,FullDemocracy,base,0.8064292321924145,5
PISA,single,euclidean,0.02,government,FullDemocracy,clusters,0.9624604251469924,5
PISA,single,euclidean,0.02,government,FullDemocracy,gen_base_1,0.7777777777777778,5
PISA,single,euclidean,0.02,government,FullDemocracy,gen_base_2,1.0,5
PISA,single,euclidean,0.02,government,HybridRegime,base,0.7143928035982009,5
PISA,single,euclidean,0.02,government,HybridRegime,clusters,1.0,5
PISA,single,euclidean,0.02,government,HybridRegime,gen_base_1,0.8518518518518519,5
PISA,single,euclidean,0.02,government,HybridRegime,gen_base_2,0.9661016949152542,5
PISA,single,euclidean,0.02,government,PoorDemocracy,base,0.8704244031830239,5
PISA,single,euclidean,0.02,government,PoorDemocracy,clusters,1.0,5
PISA,single,euclidean,0.02,government,PoorDemocracy,gen_base_1,1.0,5
PISA,single,euclidean,0.02,government,PoorDemocracy,gen_base_2,0.9629629629629629,5
PISA,ward,euclidean,0.0,continent,Africa,base,1.0,5
PISA,ward,euclidean,0.0,continent,Africa,clusters,0.8888888888888888,5
PISA,ward,euclidean,0.0,continent,Africa,gen_base_1,1.0,5
PISA,ward,euclidean,0.0,continent,Africa,gen_base_2,1.0,5
PISA,ward,euclidean,0.0,continent,Asia,base,1.0,5
PISA,ward,euclidean,0.0,continent,Asia,clusters,1.0,5
PISA,ward,euclidean,0.0,continent,Asia,gen_base_1,1.0,5
PISA,ward,euclidean,0.0,continent,Asia,gen_base_2,1.0,5
PISA,ward,euclidean,0.0,continent,Europe,base,1.0,5
PISA,ward,euclidean,0.0,continent,Europe,clusters,1.0,5
PISA,ward,euclidean,0.0,continent,Europe,gen_base_1,1.0,5
PISA,ward,euclidean,0.0,continent,Europe,gen_base_2,1.0,5
PISA,ward,euclidean,0.0,continent,NorthAmerica,base,1.0,5
PISA,ward,euclidean,0.0,continent,NorthAmerica,clusters,0.7407407407407407,5
PISA,ward,euclidean,0.0,continent,NorthAmerica,gen_base_1,1.0,5
PISA,ward,euclidean,0.0,continent,NorthAmerica,gen_base_2,1.0,5
PISA,ward,euclidean,0.0,continent,Oceania,base,1.0,5
PISA,ward,euclidean,0.0,continent,Oceania,clusters,1.0,5
PISA,ward,euclidean,0.0,continent,Oceania,gen_base_1,1.0,5
PISA,ward,euclidean,0.0,continent,Oceania,gen_base_2,1.0,5
PISA,ward,euclidean,0.0,continent,SouthAmerica,base,1.0,5
PISA,ward,euclidean,0.0,continent,SouthAmerica,clusters,0.8958333333333334,5
PISA,ward,euclidean,0.0,continent,SouthAmerica,gen_base_1,1.0,5
PISA,ward,euclidean,0.0,continent,SouthAmerica,gen_base_2,1.0,5
PISA,ward,euclidean,0.0,density,ExtremeDensity,base,1.0,5
PISA,ward,euclidean,0.0,density,ExtremeDensity,clusters,0.8085106382978723,5
PISA,ward,euclidean,0.0,density,ExtremeDensity,gen_base_1,1.0,5
PISA,ward,euclidean,0.0,density,ExtremeDensity,gen_base_2,1.0,5
PISA,ward,euclidean,0.0,density,HighDensity,base,1.0,5
PISA,ward,euclidean,0.0,density,HighDensity,clusters,0.6461538461538462,5
PISA,ward,euclidean,0.0,density,HighDensity,gen_base_1,1.0,5
PISA,ward,euclidean,0.0,density,HighDensity,gen_base_2,1.0,5
PISA,ward,euclidean,0.0,density,LowDensity,base,1.0,5
PISA,ward,euclidean,0.0,density,LowDensity,clusters,0.9135802469135802,5
PISA,ward,euclidean,0.0,density,LowDensity,gen_base_1,1.0,5
PISA,ward,euclidean,0.0,density,LowDensity,gen_base_2,1.0,5
PISA,ward,euclidean,0.0,density,MediumDensity,base,1.0,5
PISA,ward,euclidean,0.0,density,MediumDensity,clusters,1.0,5
PISA,ward,euclidean,0.0,density,MediumDensity,gen_base_1,1.0,5
PISA,ward,euclidean,0.0,density,MediumDensity,gen_base_2,1.0,5
PISA,ward,euclidean,0.0,economy,HighEconomy,base,1.0,5
PISA,ward,euclidean,0.0,economy,HighEconomy,clusters,1.0,5
PISA,ward,euclidean,0.0,economy,HighEconomy,gen_base_1,1.0,5
PISA,ward,euclidean,0.0,economy,HighEconomy,gen_base_2,1.0,5
PISA,ward,euclidean,0.0,economy,MediumHighEconomy,base,1.0,5
PISA,ward,euclidean,0.0,economy,MediumHighEconomy,clusters,1.0,5
PISA,ward,euclidean,0.0,economy,MediumHighEconomy,gen_base_1,1.0,5
PISA,ward,euclidean,0.0,economy,MediumHighEconomy,gen_base_2,1.0,5
PISA,ward,euclidean,0.0,economy,MediumLowEconomy,base,1.0,5
PISA,ward,euclidean,0.0,economy,MediumLowEconomy,clusters,0.6486486486486487,5
PISA,ward,euclidean,0.0,economy,MediumLowEconomy,gen_base_1,1.0,5
PISA,ward,euclidean,0.0,economy,MediumLowEconomy,gen_base_2,1.0,5
PISA,ward,euclidean,0.0,government,Authoritarianism,base,1.0,5
PISA,ward,euclidean,0.0,government,Authoritarianism,clusters,1.0,5
PISA,ward,euclidean,0.0,government,Authoritarianism,gen_base_1,1.0,5
PISA,ward,euclidean,0.0,government,Authoritarianism,gen_base_2,1.0,5
PISA,ward,euclidean,0.0,government,FullDemocracy,base,1.0,5
PISA,ward,euclidean,0.0,government,FullDemocracy,clusters,0.9692307692307692,5
PISA,ward,euclidean,0.0,government,FullDemocracy,gen_base_1,1.0,5
PISA,ward,euclidean,0.0,government,FullDemocracy,gen_base_2,1.0,5
PISA,ward,euclidean,0.0,government,HybridRegime,base,1.0,5
PISA,ward,euclidean,0.0,government,HybridRegime,clusters,1.0,5
PISA,ward,euclidean,0.0,government,HybridRegime,gen_base_1,1.0,5
PISA,ward,euclidean,0.0,government,HybridRegime,gen_base_2,1.0,5
PISA,ward,euclidean,0.0,government,PoorDemocracy,base,1.0,5
PISA,ward,euclidean,0.0,government,PoorDemocracy,clusters,1.0,5
PISA,ward,euclidean,0.0,government,PoorDemocracy,gen_base_1,1.0,5
PISA,ward,euclidean,0.0,government,PoorDemocracy,gen_base_2,1.0,5
PISA,ward,euclidean,0.02,continent,Africa,base,0.16666666666666666,5
PISA,ward,euclidean,0.02,continent,Africa,clusters,0.857843137254902,5
PISA,ward,euclidean,0.02,continent,Africa,gen_base_1,0.9375,5
PISA,ward,euclidean,0.02,continent,Africa,gen_base_2,0.29560723514211884,5
PISA,ward,euclidean,0.02,continent,Asia,base,0.8780487804878049,5
PISA,ward,euclidean,0.02,continent,Asia,clusters,1.0,5
PISA,ward,euclidean,0.02,continent,Asia,gen_base_1,1.0,5
PISA,ward,euclidean,0.02,continent,Asia,gen_base_2,0.8641975308641975,5
PISA,ward,euclidean,0.02,continent,Europe,base,0.8769230769230769,5
PISA,ward,euclidean,0.02,continent,Europe,clusters,1.0,5
PISA,ward,euclidean,0.02,continent,Europe,gen_base_1,1.0,5
PISA,ward,euclidean,0.02,continent,Europe,gen_base_2,0.9753086419753086,5
PISA,ward,euclidean,0.02,continent,NorthAmerica,base,0.7894736842105263,5
PISA,ward,euclidean,0.02,continent,NorthAmerica,clusters,0.7407407407407407,5
PISA,ward,euclidean,0.02,continent,NorthAmerica,gen_base_1,1.0,5
PISA,ward,euclidean,0.02,continent,NorthAmerica,gen_base_2,0.654320987654321,5
PISA,ward,euclidean,0.02,continent,Oceania,base,1.0,5
PISA,ward,euclidean,0.02,continent,Oceania,clusters,1.0,5
PISA,ward,euclidean,0.02,continent,Oceania,gen_base_1,1.0,5
PISA,ward,euclidean,0.02,continent,Oceania,gen_base_2,1.0,5
PISA,ward,euclidean,0.02,continent,SouthAmerica,base,0.9375,5
PISA,ward,euclidean,0.02,continent,SouthAmerica,clusters,0.8958333333333334,5
PISA,ward,euclidean,0.02,continent,SouthAmerica,gen_base_1,1.0,5
PISA,ward,euclidean,0.02,continent,SouthAmerica,gen_base_2,0.4375,5
PISA,ward,euclidean,0.02,density,ExtremeDensity,base,0.75,5
PISA,ward,euclidean,0.02,density,ExtremeDensity,clusters,0.8085106382978723,5
PISA,ward,euclidean,0.02,density,ExtremeDensity,gen_base_1,0.9496835443037974,5
PISA,ward,euclidean,0.02,density,ExtremeDensity,gen_base_2,0.24541666666666667,5
PISA,ward,euclidean,0.02,density,HighDensity,base,1.0,5
PISA,ward,euclidean,0.02,density,HighDensity,clusters,0.65625,5
PISA,ward,euclidean,0.02,density,HighDensity,gen_base_1,1.0,5
PISA,ward,euclidean,0.02,density,HighDensity,gen_base_2,0.4691358024691358,5
PISA,ward,euclidean,0.02,density,LowDensity,base,0.8027777777777778,5
PISA,ward,euclidean,0.02,density,LowDensity,clusters,0.9135802469135802,5
PISA,ward,euclidean,0.02,density,LowDensity,gen_base_1,1.0,5
PISA,ward,euclidean,0.02,density,LowDensity,gen_base_2,0.9506172839506173,5
PISA,ward,euclidean,0.02,density,MediumDensity,base,0.8972746331236897,5
PISA,ward,euclidean,0.02,density,MediumDensity,clusters,1.0,5
PISA,ward,euclidean,0.02,density,MediumDensity,gen_base_1,1.0,5
PISA,ward,euclidean,0.02,density,MediumDensity,gen_base_2,0.9876543209876543,5
PISA,ward,euclidean,0.02,economy,HighEconomy,base,0.9504098360655737,5
PISA,ward,euclidean,0.02,economy,HighEconomy,clusters,1.0,5
PISA,ward,euclidean,0.02,economy,HighEconomy,gen_base_1,1.0,5
PISA,ward,euclidean,0.02,economy,HighEconomy,gen_base_2,0.8641975308641975,5
PISA,ward,euclidean,0.02,economy,MediumHighEconomy,base,0.9216380182002022,5
PISA,ward,euclidean,0.02,economy,MediumHighEconomy,clusters,1.0,5
PISA,ward,euclidean,0.02,economy,MediumHighEconomy,gen_base_1,1.0,5
PISA,ward,euclidean,0.02,economy,MediumHighEconomy,gen_base_2,0.8395061728395061,5
PISA,ward,euclidean,0.02,economy,MediumLowEconomy,base,0.780952380952381,5
PISA,ward,euclidean,0.02,economy,MediumLowEconomy,clusters,0.6486486486486487,5
PISA,ward,euclidean,0.02,economy,MediumLowEconomy,gen_base_1,1.0,5
PISA,ward,euclidean,0.02,economy,MediumLowEconomy,gen_base_2,0.6049382716049383,5
PISA,ward,euclidean,0.02,government,Authoritarianism,base,0.8415233415233416,5
PISA,ward,euclidean,0.02,government,Authoritarianism,clusters,1.0,5
PISA,ward,euclidean,0.02,government,Authoritarianism,gen_base_1,1.0,5
PISA,ward,euclidean,0.02,government,Authoritarianism,gen_base_2,0.7407407407407407,5
PISA,ward,euclidean,0.02,government,FullDemocracy,base,0.9198412698412699,5
PISA,ward,euclidean,0.02,government,FullDemocracy,clusters,0.9624604251469924,5
PISA,ward,euclidean,0.02,government,FullDemocracy,gen_base_1,1.0,5
PISA,ward,euclidean,0.02,government,FullDemocracy,gen_base_2,0.7160493827160493,5
PISA,ward,euclidean,0.02,government,HybridRegime,base,0.71875,5
PISA,ward,euclidean,0.02,government,HybridRegime,clusters,1.0,5
PISA,ward,euclidean,0.02,government,HybridRegime,gen_base_1,1.0,5
PISA,ward,euclidean,0.02,government,HybridRegime,gen_base_2,0.8024691358024691,5
PISA,ward,euclidean,0.02,government,PoorDemocracy,base,0.860133020344288,5
PISA,ward,euclidean,0.02,government,PoorDemocracy,clusters,1.0,5
PISA,ward,euclidean,0.02,government,PoorDemocracy,gen_base_1,1.0,5
PISA,ward,euclidean,0.02,government,PoorDemocracy,gen_base_2,1.0,5
