family,seed,base,closure_size,interior_size,seed_size,n_total,closure_indices,interior_indices,dataset,linkage,metric,noise,random_state
government,PoorDemocracy,gen_base_2,81,10,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","1,6,8,35,44,47,49,66,72,77",PISA,complete,euclidean,0.02,23
government,PoorDemocracy,base,66,10,37,81,"0,1,3,4,5,6,7,8,9,13,15,16,17,18,19,20,21,23,24,26,27,28,29,31,33,34,35,37,38,39,40,41,42,44,45,47,48,49,50,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,72,73,74,75,76,77,78,79,80","1,6,8,35,44,47,49,66,72,77",PISA,complete,euclidean,0.02,23
government,PoorDemocracy,clusters,81,0,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,23
government,FullDemocracy,gen_base_1,81,10,21,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","2,10,11,22,25,30,32,51,52,71",PISA,complete,euclidean,0.02,23
government,FullDemocracy,gen_base_2,81,10,21,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","2,10,11,22,25,30,32,51,52,71",PISA,complete,euclidean,0.02,23
government,FullDemocracy,base,39,10,21,81,"2,3,5,10,11,12,14,15,17,18,21,22,23,25,28,29,30,32,34,36,39,41,42,43,46,51,52,54,60,61,62,63,68,69,70,71,75,76,78","2,10,11,22,25,30,32,51,52,71",PISA,complete,euclidean,0.02,23
government,FullDemocracy,clusters,63,0,21,81,"1,2,3,5,6,7,8,10,11,12,13,14,15,16,17,18,21,22,23,25,26,28,29,30,32,33,34,35,36,38,39,41,42,43,44,45,46,47,48,49,51,52,54,58,60,61,62,63,65,66,67,68,69,70,71,72,73,74,75,76,77,78,80",,PISA,complete,euclidean,0.02,23
government,Authoritarianism,gen_base_1,81,0,13,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,23
government,Authoritarianism,gen_base_2,81,0,13,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,23
government,Authoritarianism,base,30,0,13,81,"0,4,7,9,12,16,19,24,26,31,33,36,37,38,40,43,48,50,53,55,59,62,63,64,65,74,75,78,79,80",,PISA,complete,euclidean,0.02,23
government,Authoritarianism,clusters,81,0,13,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,23
government,HybridRegime,gen_base_1,81,0,10,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,23
government,HybridRegime,gen_base_2,81,0,10,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,23
government,HybridRegime,base,26,0,10,81,"4,7,13,14,20,21,24,26,27,28,39,40,45,46,50,53,56,57,58,59,64,65,67,73,74,79",,PISA,complete,euclidean,0.02,23
government,HybridRegime,clusters,81,0,10,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,23
continent,Europe,gen_base_1,81,24,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","3,5,8,15,17,18,23,25,29,30,34,41,42,47,49,51,54,60,61,68,69,70,71,76",PISA,complete,euclidean,0.02,23
continent,Europe,gen_base_2,81,24,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","3,5,8,15,17,18,23,25,29,30,34,41,42,47,49,51,54,60,61,68,69,70,71,76",PISA,complete,euclidean,0.02,23
continent,Europe,base,58,24,37,81,"0,2,3,4,5,7,8,10,15,16,17,18,21,22,23,24,25,26,28,29,30,31,32,34,37,38,39,40,41,42,45,47,48,49,50,51,52,53,54,55,59,60,61,62,63,64,65,67,68,69,70,71,73,74,75,76,78,79","3,5,8,15,17,18,23,25,29,30,34,41,42,47,49,51,54,60,61,68,69,70,71,76",PISA,complete,euclidean,0.02,23
continent,Europe,clusters,81,0,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,23
continent,SouthAmerica,gen_base_1,80,3,7,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80","11,13,58",PISA,complete,euclidean,0.02,23
continent,SouthAmerica,gen_base_2,80,3,7,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80","11,13,58",PISA,complete,euclidean,0.02,23
continent,SouthAmerica,base,14,3,7,81,"1,6,11,13,20,27,35,56,57,58,62,63,75,78","11,13,58",PISA,complete,euclidean,0.02,23
continent,SouthAmerica,clusters,43,0,7,81,"0,1,4,6,7,8,9,11,13,14,16,19,20,24,26,27,30,31,35,37,38,40,44,46,47,48,49,50,53,55,56,57,58,59,62,63,64,65,72,74,75,78,79",,PISA,complete,euclidean,0.02,23
continent,Oceania,gen_base_1,0,0,0,81,,,PISA,complete,euclidean,0.02,23
continent,Oceania,gen_base_2,0,0,0,81,,,PISA,complete,euclidean,0.02,23
continent,Oceania,base,0,0,0,81,,,PISA,complete,euclidean,0.02,23
continent,Oceania,clusters,0,0,0,81,,,PISA,complete,euclidean,0.02,23
continent,Asia,gen_base_1,81,8,25,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","12,33,36,43,44,66,72,80",PISA,complete,euclidean,0.02,23
continent,Asia,gen_base_2,81,8,25,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","12,33,36,43,44,66,72,80",PISA,complete,euclidean,0.02,23
continent,Asia,base,39,8,25,81,"0,4,7,9,12,16,19,21,24,26,28,31,33,36,37,38,39,40,43,44,45,48,50,53,55,59,62,63,64,65,66,67,72,73,74,75,78,79,80","12,33,36,43,44,66,72,80",PISA,complete,euclidean,0.02,23
continent,Asia,clusters,81,0,25,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,23
continent,NorthAmerica,gen_base_1,81,3,9,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","14,46,77",PISA,complete,euclidean,0.02,23
continent,NorthAmerica,gen_base_2,81,3,9,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","14,46,77",PISA,complete,euclidean,0.02,23
continent,NorthAmerica,base,14,3,9,81,"1,6,9,10,14,19,20,27,32,35,46,56,57,77","14,46,77",PISA,complete,euclidean,0.02,23
continent,NorthAmerica,clusters,74,0,9,81,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,22,23,24,25,26,27,29,30,31,32,33,34,35,37,38,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,23
continent,Africa,gen_base_1,43,0,1,81,"0,1,4,6,7,8,9,11,13,14,16,19,20,24,26,27,30,31,35,37,38,40,44,46,47,48,49,50,53,55,56,57,58,59,62,63,64,65,72,74,75,78,79",,PISA,complete,euclidean,0.02,23
continent,Africa,gen_base_2,46,0,1,81,"0,1,4,6,7,8,9,11,13,14,16,19,20,24,26,27,30,31,35,37,38,40,44,45,46,47,48,49,50,53,55,56,57,58,59,62,63,64,65,67,72,73,74,75,78,79",,PISA,complete,euclidean,0.02,23
continent,Africa,base,4,0,1,81,"40,50,59,79",,PISA,complete,euclidean,0.02,23
continent,Africa,clusters,18,0,1,81,"0,4,9,19,20,24,27,31,37,40,50,53,55,56,57,59,64,79",,PISA,complete,euclidean,0.02,23
economy,HighEconomy,gen_base_1,81,37,46,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","2,3,5,10,11,15,17,18,21,22,23,25,28,29,30,32,33,34,39,41,42,51,52,54,60,61,62,63,66,68,69,70,71,75,76,77,78",PISA,complete,euclidean,0.02,37
economy,HighEconomy,gen_base_2,66,34,46,81,"0,1,2,3,4,5,7,8,10,11,12,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,38,39,41,42,43,44,45,47,48,51,52,53,54,56,57,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,80","2,3,5,10,11,15,17,18,21,22,23,25,29,32,33,34,41,42,51,52,54,60,61,62,63,66,68,69,70,71,75,76,77,78",PISA,complete,euclidean,0.02,37
economy,HighEconomy,base,59,37,46,81,"2,3,5,7,10,11,12,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,32,33,34,36,38,39,41,42,43,44,45,48,51,52,54,56,57,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,80","2,3,5,10,11,15,17,18,21,22,23,25,28,29,30,32,33,34,39,41,42,51,52,54,60,61,62,63,66,68,69,70,71,75,76,77,78",PISA,complete,euclidean,0.02,37
economy,HighEconomy,clusters,81,0,46,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,37
economy,MediumHighEconomy,gen_base_1,81,14,27,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","0,1,4,6,8,13,14,31,35,46,47,49,53,58",PISA,complete,euclidean,0.02,37
economy,MediumHighEconomy,gen_base_2,61,10,27,81,"0,1,4,6,7,8,9,11,12,13,14,15,16,19,20,23,24,26,27,28,29,30,31,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50,53,54,55,56,57,58,59,61,62,63,64,65,67,69,72,73,74,75,78,79,80","1,6,8,13,14,35,46,47,49,58",PISA,complete,euclidean,0.02,37
economy,MediumHighEconomy,base,44,14,27,81,"0,1,4,6,7,8,9,12,13,14,16,19,20,24,26,27,31,35,36,37,38,40,43,44,45,46,47,48,49,50,53,55,56,57,58,59,64,65,67,72,73,74,79,80","0,1,4,6,8,13,14,31,35,46,47,49,53,58",PISA,complete,euclidean,0.02,37
economy,MediumHighEconomy,clusters,81,0,27,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,37
economy,MediumLowEconomy,gen_base_1,80,0,8,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,37
economy,MediumLowEconomy,gen_base_2,41,0,8,81,"0,4,7,8,9,11,15,16,19,23,26,29,30,31,33,34,37,38,40,42,44,45,47,48,50,53,54,55,59,61,62,63,65,67,69,73,74,75,78,79,80",,PISA,complete,euclidean,0.02,37
economy,MediumLowEconomy,base,20,0,8,81,"7,9,16,19,26,37,38,40,44,45,48,50,55,59,65,67,73,74,79,80",,PISA,complete,euclidean,0.02,37
economy,MediumLowEconomy,clusters,48,0,8,81,"0,1,4,6,7,8,9,11,13,14,16,19,20,24,26,27,30,31,33,35,37,38,40,44,45,46,47,48,49,50,53,55,56,57,58,59,62,63,64,65,67,72,73,74,75,78,79,80",,PISA,complete,euclidean,0.02,37
density,LowDensity,gen_base_1,81,2,12,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","1,30",PISA,complete,euclidean,0.02,37
density,LowDensity,gen_base_2,67,0,12,81,"0,1,2,3,4,5,6,7,8,10,11,13,14,15,16,17,18,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,38,41,42,44,45,46,47,48,49,51,52,53,54,56,57,58,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,80",,PISA,complete,euclidean,0.02,37
density,LowDensity,base,27,2,12,81,"1,2,10,15,16,20,21,22,24,27,30,32,34,38,44,48,52,54,56,57,62,63,64,72,75,77,78","1,30",PISA,complete,euclidean,0.02,37
density,LowDensity,clusters,81,0,12,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,37
density,HighDensity,gen_base_1,81,0,2,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,37
density,HighDensity,gen_base_2,29,0,2,81,"1,3,5,6,13,14,15,18,23,25,29,33,34,35,41,42,45,46,49,51,54,58,61,67,68,69,70,73,80",,PISA,complete,euclidean,0.02,37
density,HighDensity,base,7,0,2,81,"6,13,14,15,34,35,54",,PISA,complete,euclidean,0.02,37
density,HighDensity,clusters,52,0,2,81,"1,2,3,4,5,6,8,10,12,13,14,15,16,17,18,21,22,23,24,25,28,29,32,34,35,36,38,39,41,42,43,44,46,47,48,49,51,52,54,58,60,61,62,64,66,68,69,70,71,72,76,77",,PISA,complete,euclidean,0.02,37
density,MediumDensity,gen_base_1,81,7,26,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","17,23,25,60,61,71,76",PISA,complete,euclidean,0.02,37
density,MediumDensity,gen_base_2,80,7,26,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78,79,80","17,23,25,60,61,71,76",PISA,complete,euclidean,0.02,37
density,MediumDensity,base,52,7,26,81,"0,3,4,5,6,9,12,13,14,16,17,18,19,20,23,24,25,27,29,31,35,36,37,38,41,42,43,44,45,48,50,51,53,55,56,57,60,61,62,63,64,67,68,69,70,71,72,73,75,76,78,80","17,23,25,60,61,71,76",PISA,complete,euclidean,0.02,37
density,MediumDensity,clusters,81,0,26,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,37
density,ExtremeDensity,gen_base_1,76,0,4,81,"0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,80",,PISA,complete,euclidean,0.02,37
density,ExtremeDensity,gen_base_2,20,1,4,81,"12,15,23,28,29,30,33,34,36,39,42,43,45,54,61,66,67,69,73,80",66,PISA,complete,euclidean,0.02,37
density,ExtremeDensity,base,10,1,4,81,"12,28,36,39,43,45,66,67,73,80",66,PISA,complete,euclidean,0.02,37
density,ExtremeDensity,clusters,47,0,4,81,"2,3,5,7,10,11,12,15,17,18,21,22,23,25,26,28,29,30,32,33,34,36,39,41,42,43,45,51,52,54,60,61,63,65,66,67,68,69,70,71,73,74,75,76,77,78,80",,PISA,complete,euclidean,0.02,37
government,PoorDemocracy,gen_base_1,81,5,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","1,8,33,47,66",PISA,complete,euclidean,0.02,37
government,PoorDemocracy,gen_base_2,76,1,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,37,38,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",66,PISA,complete,euclidean,0.02,37
government,PoorDemocracy,base,67,5,37,81,"0,1,2,3,4,5,6,7,8,9,10,13,14,15,16,17,19,20,21,22,23,24,26,27,29,31,32,33,34,35,38,40,41,42,44,45,46,47,48,49,51,52,53,54,56,57,58,59,60,61,62,63,64,65,66,67,68,69,72,73,74,75,76,77,78,79,80","1,8,33,47,66",PISA,complete,euclidean,0.02,37
government,PoorDemocracy,clusters,81,0,37,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,37
government,FullDemocracy,gen_base_1,81,6,21,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80","11,18,25,30,70,71",PISA,complete,euclidean,0.02,37
government,FullDemocracy,gen_base_2,57,4,21,81,"1,2,3,5,6,7,8,10,11,12,13,14,15,17,18,21,22,23,25,26,28,29,30,32,33,34,35,36,39,41,42,43,45,46,47,49,51,52,54,58,60,61,62,63,65,67,68,69,70,71,73,74,75,76,77,78,80","18,25,70,71",PISA,complete,euclidean,0.02,37
government,FullDemocracy,base,42,6,21,81,"2,3,5,6,10,11,12,13,14,15,17,18,21,22,23,25,28,29,30,32,34,35,36,39,41,42,43,51,52,54,60,61,62,63,68,69,70,71,75,76,77,78","11,18,25,30,70,71",PISA,complete,euclidean,0.02,37
government,FullDemocracy,clusters,66,0,21,81,"1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,21,22,23,24,25,26,28,29,30,32,33,34,35,36,38,39,41,42,43,44,45,46,47,48,49,51,52,54,58,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,80",,PISA,complete,euclidean,0.02,37
government,Authoritarianism,gen_base_1,81,0,13,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,37
government,Authoritarianism,gen_base_2,50,0,13,81,"0,1,4,7,8,9,11,12,15,16,19,23,24,26,28,29,30,31,33,34,36,37,38,39,40,42,43,44,45,47,48,50,53,54,55,59,61,62,63,64,65,67,69,72,73,74,75,78,79,80",,PISA,complete,euclidean,0.02,37
government,Authoritarianism,base,34,0,13,81,"0,4,7,9,12,16,19,24,26,31,36,37,38,40,43,44,45,48,50,53,55,59,62,63,64,65,67,72,73,74,75,78,79,80",,PISA,complete,euclidean,0.02,37
government,Authoritarianism,clusters,81,0,13,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,37
government,HybridRegime,gen_base_1,81,0,10,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,37
government,HybridRegime,gen_base_2,57,0,10,81,"0,1,4,6,7,8,9,11,12,13,14,15,19,20,23,24,26,27,28,29,30,31,33,34,35,36,37,39,40,42,43,45,46,47,49,50,53,54,55,56,57,58,59,61,62,63,64,65,67,69,72,73,74,75,78,79,80",,PISA,complete,euclidean,0.02,37
government,HybridRegime,base,23,0,10,81,"7,20,24,26,27,28,37,39,45,46,49,50,55,56,57,58,64,65,67,72,73,74,80",,PISA,complete,euclidean,0.02,37
government,HybridRegime,clusters,81,0,10,81,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",,PISA,complete,euclidean,0.02,37
